short_date,hour,lat,long,temp,rhum,rain,sol_rad
7/30/2016,22,52.857,-6.909,12.9,90,0,0
7/30/2016,23,52.857,-6.909,12.1,95,0,0
7/31/2016,0,52.857,-6.909,13.5,86,0,0
7/31/2016,1,52.857,-6.909,13.2,89,0,0
7/31/2016,2,52.857,-6.909,12.9,88,0,0
7/31/2016,3,52.857,-6.909,11.6,92,0,0
7/31/2016,4,52.857,-6.909,11.3,94,0,0.003
7/31/2016,5,52.857,-6.909,9.7,95,0,0.192
7/31/2016,6,52.857,-6.909,11.6,93,0,0.672
7/31/2016,7,52.857,-6.909,13.4,86,0,1.002
7/31/2016,8,52.857,-6.909,14.4,76,0,1.064
7/31/2016,9,52.857,-6.909,15.1,74,0,0.921
7/31/2016,10,52.857,-6.909,15.5,73,0,1.479
7/31/2016,11,52.857,-6.909,16.8,68,0,1.877
7/31/2016,12,52.857,-6.909,16.6,63,0,1.126
7/31/2016,13,52.857,-6.909,17.2,61,0,1.389
7/31/2016,14,52.857,-6.909,17.9,60,0,1.382
7/31/2016,15,52.857,-6.909,17.6,62,0,1.035
7/31/2016,16,52.857,-6.909,17.6,61,0,0.806
7/31/2016,17,52.857,-6.909,17.4,66,0,0.565
7/31/2016,18,52.857,-6.909,17.4,69,0,0.317
7/31/2016,19,52.857,-6.909,16.4,68,0,0.083
7/31/2016,20,52.857,-6.909,15.5,75,0,0.005
7/31/2016,21,52.857,-6.909,13.8,82,0,0
7/31/2016,22,52.857,-6.909,13.9,79,0,0
7/31/2016,23,52.857,-6.909,14.3,77,0,0
8/1/2016,0,52.857,-6.909,13.9,79,0,0
8/1/2016,1,52.857,-6.909,12.9,88,0,0
8/1/2016,2,52.857,-6.909,12.5,90,0,0
8/1/2016,3,52.857,-6.909,12.5,91,0,0
8/1/2016,4,52.857,-6.909,12.2,93,0,0.011
8/1/2016,5,52.857,-6.909,12.2,93,0,0.042
8/1/2016,6,52.857,-6.909,12.4,93,0,0.159
8/1/2016,7,52.857,-6.909,13,90,0,0.318
8/1/2016,8,52.857,-6.909,13.6,93,0.1,0.379
8/1/2016,9,52.857,-6.909,13.5,95,0.4,0.424
8/1/2016,10,52.857,-6.909,13.6,96,0.3,0.633
8/1/2016,11,52.857,-6.909,14.7,94,0.2,0.488
8/1/2016,12,52.857,-6.909,14.7,92,0.1,0.683
8/1/2016,13,52.857,-6.909,14.8,95,0.2,0.719
8/1/2016,14,52.857,-6.909,15.1,95,0,0.541
8/1/2016,15,52.857,-6.909,14.8,94,0.1,0.419
8/1/2016,16,52.857,-6.909,15,95,0.7,0.724
8/1/2016,17,52.857,-6.909,15.4,94,0.1,0.596
8/1/2016,18,52.857,-6.909,15.8,92,0,0.222
8/1/2016,19,52.857,-6.909,15.8,92,0.1,0.065
8/1/2016,20,52.857,-6.909,15.4,95,0.2,0.001
8/1/2016,21,52.857,-6.909,15.3,96,0,0
8/1/2016,22,52.857,-6.909,15.3,96,0,0
8/1/2016,23,52.857,-6.909,15.1,98,0,0
8/2/2016,0,52.857,-6.909,15.2,99,0.1,0
8/2/2016,1,52.857,-6.909,15.4,99,0,0
8/2/2016,2,52.857,-6.909,15.4,100,0,0
8/2/2016,3,52.857,-6.909,15.3,100,0.1,0
8/2/2016,4,52.857,-6.909,15.2,100,0,0
8/2/2016,5,52.857,-6.909,15.4,100,0.1,0.054
8/2/2016,6,52.857,-6.909,15.9,100,0.1,0.257
8/2/2016,7,52.857,-6.909,16.8,100,0,0.457
8/2/2016,8,52.857,-6.909,17.8,100,0,0.868
8/2/2016,9,52.857,-6.909,18.6,97,0,0.812
8/2/2016,10,52.857,-6.909,19,91,0,0.774
8/2/2016,11,52.857,-6.909,19.5,86,0,1.057
8/2/2016,12,52.857,-6.909,20.2,81,0,0.546
8/2/2016,13,52.857,-6.909,20.2,83,0,1.199
8/2/2016,14,52.857,-6.909,21.7,75,0,1.576
8/2/2016,15,52.857,-6.909,21,77,0,1.081
8/2/2016,16,52.857,-6.909,21.5,72,0,0.909
8/2/2016,17,52.857,-6.909,21.7,70,0,0.82
8/2/2016,18,52.857,-6.909,22.4,69,0,0.426
8/2/2016,19,52.857,-6.909,21,76,0,0.089
8/2/2016,20,52.857,-6.909,19.3,89,0.9,0.005
8/2/2016,21,52.857,-6.909,17.8,90,0.2,0
8/2/2016,22,52.857,-6.909,16.9,89,0,0
8/2/2016,23,52.857,-6.909,16.4,91,0,0
8/3/2016,0,52.857,-6.909,16.3,90,0,0
8/3/2016,1,52.857,-6.909,15.8,92,0,0
8/3/2016,2,52.857,-6.909,15.8,90,0,0
8/3/2016,3,52.857,-6.909,15.5,87,0,0
8/3/2016,4,52.857,-6.909,15,88,0,0.001
8/3/2016,5,52.857,-6.909,14.8,85,0,0.07
8/3/2016,6,52.857,-6.909,15.1,85,0,0.335
8/3/2016,7,52.857,-6.909,16.1,83,0,0.654
8/3/2016,8,52.857,-6.909,16.6,79,0.1,0.552
8/3/2016,9,52.857,-6.909,17.2,74,0,0.507
8/3/2016,10,52.857,-6.909,16.7,72,0,0.603
8/3/2016,11,52.857,-6.909,15.9,81,0,1.07
8/3/2016,12,52.857,-6.909,17.9,72,0,1.716
8/3/2016,13,52.857,-6.909,18.2,73,0,1.795
8/3/2016,14,52.857,-6.909,18.2,75,0,1.887
8/3/2016,15,52.857,-6.909,17.4,88,0.2,2.432
8/3/2016,16,52.857,-6.909,19.3,73,0.1,1.175
8/3/2016,17,52.857,-6.909,17.7,76,0,0.932
8/3/2016,18,52.857,-6.909,17.2,84,0,0.577
8/3/2016,19,52.857,-6.909,16.7,82,0,0.092
8/3/2016,20,52.857,-6.909,15.5,86,0.1,0.006
8/3/2016,21,52.857,-6.909,14.8,88,0,0
8/3/2016,22,52.857,-6.909,14.3,88,0,0
8/3/2016,23,52.857,-6.909,14.7,88,0,0
8/4/2016,0,52.857,-6.909,14.9,89,0,0
8/4/2016,1,52.857,-6.909,15.1,87,0,0
8/4/2016,2,52.857,-6.909,14.8,90,0,0
8/4/2016,3,52.857,-6.909,14.7,89,0,0
8/4/2016,4,52.857,-6.909,14.5,91,0,0.001
8/4/2016,5,52.857,-6.909,14.4,91,0,0.035
8/4/2016,6,52.857,-6.909,14.6,88,0,0.221
8/4/2016,7,52.857,-6.909,15,87,0,0.608
8/4/2016,8,52.857,-6.909,15.3,88,0,0.713
8/4/2016,9,52.857,-6.909,16.3,85,0,1.231
8/4/2016,10,52.857,-6.909,16.4,85,0,1.308
8/4/2016,11,52.857,-6.909,16.5,83,0,1.631
8/4/2016,12,52.857,-6.909,16.9,81,0,1.395
8/4/2016,13,52.857,-6.909,18.7,71,0,2.051
8/4/2016,14,52.857,-6.909,18.7,71,0,1.135
8/4/2016,15,52.857,-6.909,18,78,0,1.017
8/4/2016,16,52.857,-6.909,18.6,76,0,0.822
8/4/2016,17,52.857,-6.909,18.5,73,0,0.527
8/4/2016,18,52.857,-6.909,17.9,83,0,0.247
8/4/2016,19,52.857,-6.909,17.7,81,0,0.069
8/4/2016,20,52.857,-6.909,16,86,0,0.001
8/4/2016,21,52.857,-6.909,15.8,87,0,0
8/4/2016,22,52.857,-6.909,15.2,90,0,0
8/4/2016,23,52.857,-6.909,14.5,91,0,0
8/5/2016,0,52.857,-6.909,14.4,94,0,0
8/5/2016,1,52.857,-6.909,13.6,95,0,0
8/5/2016,2,52.857,-6.909,13.1,97,0,0
8/5/2016,3,52.857,-6.909,13.5,98,0,0
8/5/2016,4,52.857,-6.909,13.6,97,0,0.001
8/5/2016,5,52.857,-6.909,13.3,98,0,0.023
8/5/2016,6,52.857,-6.909,13.7,98,0,0.147
8/5/2016,7,52.857,-6.909,14.3,96,0,0.459
8/5/2016,8,52.857,-6.909,15.4,84,0,0.71
8/5/2016,9,52.857,-6.909,16,80,0,1.693
8/5/2016,10,52.857,-6.909,18,67,0,1.678
8/5/2016,11,52.857,-6.909,18.1,65,0,1.819
8/5/2016,12,52.857,-6.909,18.3,62,0,2.432
8/5/2016,13,52.857,-6.909,19.5,57,0,2.205
8/5/2016,14,52.857,-6.909,19.9,56,0,2.015
8/5/2016,15,52.857,-6.909,19.4,59,0,1.203
8/5/2016,16,52.857,-6.909,19.6,60,0,0.685
8/5/2016,17,52.857,-6.909,19.2,62,0,0.342
8/5/2016,18,52.857,-6.909,18.5,65,0,0.429
8/5/2016,19,52.857,-6.909,17.7,71,0,0.177
8/5/2016,20,52.857,-6.909,16.4,78,0,0.004
8/5/2016,21,52.857,-6.909,14.4,83,0,0
8/5/2016,22,52.857,-6.909,13.2,87,0,0
8/5/2016,23,52.857,-6.909,14,89,0,0
8/6/2016,0,52.857,-6.909,12.7,91,0,0
8/6/2016,1,52.857,-6.909,12.5,92,0,0
8/6/2016,2,52.857,-6.909,11.9,94,0,0
8/6/2016,3,52.857,-6.909,11.1,98,0,0
8/6/2016,4,52.857,-6.909,10.9,98,0,0.003
8/6/2016,5,52.857,-6.909,11.5,99,0,0.077
8/6/2016,6,52.857,-6.909,11.8,99,0,0.581
8/6/2016,7,52.857,-6.909,14.4,95,0,1.051
8/6/2016,8,52.857,-6.909,16.2,86,0,1.25
8/6/2016,9,52.857,-6.909,17.9,75,0,1.713
8/6/2016,10,52.857,-6.909,19.2,68,0,2.222
8/6/2016,11,52.857,-6.909,20.6,57,0,1.928
8/6/2016,12,52.857,-6.909,20.8,61,0,1.279
8/6/2016,13,52.857,-6.909,21.6,68,0,0.902
8/6/2016,14,52.857,-6.909,19.2,80,0,0.513
8/6/2016,15,52.857,-6.909,18.9,89,0,0.512
8/6/2016,16,52.857,-6.909,20.4,87,0,0.398
8/6/2016,17,52.857,-6.909,20.1,87,0,0.376
8/6/2016,18,52.857,-6.909,20.4,86,0,0.375
8/6/2016,19,52.857,-6.909,19.8,88,0,0.112
8/6/2016,20,52.857,-6.909,19,91,0,0.002
8/6/2016,21,52.857,-6.909,18.5,93,0,0
8/6/2016,22,52.857,-6.909,18.5,92,0,0
8/6/2016,23,52.857,-6.909,18,73,0,0
8/7/2016,0,52.857,-6.909,17,78,0,0
8/7/2016,1,52.857,-6.909,16.4,79,0,0
8/7/2016,2,52.857,-6.909,16,77,0,0
8/7/2016,3,52.857,-6.909,16,74,0,0
8/7/2016,4,52.857,-6.909,15.3,77,0,0.001
8/7/2016,5,52.857,-6.909,15.3,77,0,0.074
8/7/2016,6,52.857,-6.909,15.6,76,0,0.303
8/7/2016,7,52.857,-6.909,15.8,77,0,0.571
8/7/2016,8,52.857,-6.909,16.4,71,0,1.505
8/7/2016,9,52.857,-6.909,18.1,62,0,1.918
8/7/2016,10,52.857,-6.909,17.7,65,0,1.91
8/7/2016,11,52.857,-6.909,18.4,65,0,1.93
8/7/2016,12,52.857,-6.909,19.5,64,0,1.444
8/7/2016,13,52.857,-6.909,21.8,56,0,2.465
8/7/2016,14,52.857,-6.909,22.8,54,0,1.065
8/7/2016,15,52.857,-6.909,20.8,61,0,0.547
8/7/2016,16,52.857,-6.909,19.9,62,0,0.402
8/7/2016,17,52.857,-6.909,19.3,66,0,0.377
8/7/2016,18,52.857,-6.909,16.7,78,0,0.274
8/7/2016,19,52.857,-6.909,16.6,75,0,0.094
8/7/2016,20,52.857,-6.909,14.3,87,0.4,0.006
8/7/2016,21,52.857,-6.909,13,82,0,0
8/7/2016,22,52.857,-6.909,12.1,84,0,0
8/7/2016,23,52.857,-6.909,11.5,85,0,0
8/8/2016,0,52.857,-6.909,11.5,88,0,0
8/8/2016,1,52.857,-6.909,11.7,86,0,0
8/8/2016,2,52.857,-6.909,12.1,86,0,0
8/8/2016,3,52.857,-6.909,12.7,86,0,0
8/8/2016,4,52.857,-6.909,12,91,0,0.001
8/8/2016,5,52.857,-6.909,11.3,93,0,0.115
8/8/2016,6,52.857,-6.909,11.9,92,0.1,0.568
8/8/2016,7,52.857,-6.909,13.1,85,0,1.029
8/8/2016,8,52.857,-6.909,14.4,76,0,1.414
8/8/2016,9,52.857,-6.909,14.9,69,0,1.643
8/8/2016,10,52.857,-6.909,15.7,62,0,1.269
8/8/2016,11,52.857,-6.909,14.7,70,0,1.722
8/8/2016,12,52.857,-6.909,17,60,0,1.947
8/8/2016,13,52.857,-6.909,16.9,64,0,0.895
8/8/2016,14,52.857,-6.909,14.7,81,0.7,1.531
8/8/2016,15,52.857,-6.909,16,76,0.4,1.991
8/8/2016,16,52.857,-6.909,17.2,54,0,1.144
8/8/2016,17,52.857,-6.909,16.3,64,0,0.945
8/8/2016,18,52.857,-6.909,16.6,55,0,0.64
8/8/2016,19,52.857,-6.909,15.8,60,0,0.183
8/8/2016,20,52.857,-6.909,13.8,67,0,0.001
8/8/2016,21,52.857,-6.909,12.3,74,0,0
8/8/2016,22,52.857,-6.909,11.1,84,0,0
8/8/2016,23,52.857,-6.909,10.8,86,0,0
8/9/2016,0,52.857,-6.909,10.5,89,0,0
8/9/2016,1,52.857,-6.909,10,90,0,0
8/9/2016,2,52.857,-6.909,9.9,90,0,0
8/9/2016,3,52.857,-6.909,9.3,91,0,0
8/9/2016,4,52.857,-6.909,8.2,92,0,0
8/9/2016,5,52.857,-6.909,9.6,91,0,0.073
8/9/2016,6,52.857,-6.909,9.7,92,0,0.384
8/9/2016,7,52.857,-6.909,11.5,86,0,0.885
8/9/2016,8,52.857,-6.909,13,77,0,0.711
8/9/2016,9,52.857,-6.909,13.7,74,0,0.986
8/9/2016,10,52.857,-6.909,14.3,67,0,1.529
8/9/2016,11,52.857,-6.909,15.3,60,0,1.584
8/9/2016,12,52.857,-6.909,15.7,57,0,1.911
8/9/2016,13,52.857,-6.909,16.9,53,0,1.102
8/9/2016,14,52.857,-6.909,16.3,59,0,0.932
8/9/2016,15,52.857,-6.909,15.8,62,0,0.869
8/9/2016,16,52.857,-6.909,15.8,61,0,0.707
8/9/2016,17,52.857,-6.909,15.3,64,0,0.424
8/9/2016,18,52.857,-6.909,14.8,65,0,0.296
8/9/2016,19,52.857,-6.909,14.3,67,0,0.053
8/9/2016,20,52.857,-6.909,13.6,72,0,0
8/9/2016,21,52.857,-6.909,12.8,75,0,0
8/9/2016,22,52.857,-6.909,11.3,79,0,0
8/9/2016,23,52.857,-6.909,12,80,0,0
8/10/2016,0,52.857,-6.909,12,81,0,0
8/10/2016,1,52.857,-6.909,12.1,83,0,0
8/10/2016,2,52.857,-6.909,11.9,91,0,0
8/10/2016,3,52.857,-6.909,11.9,93,0,0
8/10/2016,4,52.857,-6.909,12.4,96,0,0
8/10/2016,5,52.857,-6.909,13,98,0.1,0.032
8/10/2016,6,52.857,-6.909,13.8,93,0,0.12
8/10/2016,7,52.857,-6.909,14.2,92,0,0.156
8/10/2016,8,52.857,-6.909,14.3,91,0,0.212
8/10/2016,9,52.857,-6.909,13.8,93,0,0.323
8/10/2016,10,52.857,-6.909,14.3,81,0.1,0.28
8/10/2016,11,52.857,-6.909,13.2,91,0,0.446
8/10/2016,12,52.857,-6.909,13.9,92,0.1,0.424
8/10/2016,13,52.857,-6.909,13.9,92,0.5,0.454
8/10/2016,14,52.857,-6.909,14.2,94,0.6,0.419
8/10/2016,15,52.857,-6.909,14.3,87,0,0.552
8/10/2016,16,52.857,-6.909,15.4,83,0,0.683
8/10/2016,17,52.857,-6.909,15.7,78,0,0.426
8/10/2016,18,52.857,-6.909,16.4,73,0,0.263
8/10/2016,19,52.857,-6.909,15.6,73,0,0.056
8/10/2016,20,52.857,-6.909,14.9,79,0,0
8/10/2016,21,52.857,-6.909,14.1,80,0,0
8/10/2016,22,52.857,-6.909,13.4,84,0,0
8/10/2016,23,52.857,-6.909,12.9,85,0,0
8/11/2016,0,52.857,-6.909,12.8,85,0,0
8/11/2016,1,52.857,-6.909,12.6,85,0,0
8/11/2016,2,52.857,-6.909,12.6,86,0,0
8/11/2016,3,52.857,-6.909,12.9,85,0,0
8/11/2016,4,52.857,-6.909,12.7,86,0,0
8/11/2016,5,52.857,-6.909,13,85,0,0.044
8/11/2016,6,52.857,-6.909,13.6,84,0,0.215
8/11/2016,7,52.857,-6.909,14.4,82,0,0.478
8/11/2016,8,52.857,-6.909,15.2,83,0,1.077
8/11/2016,9,52.857,-6.909,16.8,81,0,2.106
8/11/2016,10,52.857,-6.909,18.6,75,0,1.785
8/11/2016,11,52.857,-6.909,17.4,78,0,1.006
8/11/2016,12,52.857,-6.909,17.4,80,0,1.688
8/11/2016,13,52.857,-6.909,19.6,72,0,2.425
8/11/2016,14,52.857,-6.909,21.2,68,0,2.055
8/11/2016,15,52.857,-6.909,19.4,75,0,1.101
8/11/2016,16,52.857,-6.909,18.8,77,0,1.104
8/11/2016,17,52.857,-6.909,18.4,80,0,0.717
8/11/2016,18,52.857,-6.909,18.2,80,0,0.156
8/11/2016,19,52.857,-6.909,17.4,84,0,0.044
8/11/2016,20,52.857,-6.909,16.8,88,0,0
8/11/2016,21,52.857,-6.909,16.5,87,0,0
8/11/2016,22,52.857,-6.909,15.8,87,0,0
8/11/2016,23,52.857,-6.909,15.3,84,0,0
8/12/2016,0,52.857,-6.909,14.4,88,0,0
8/12/2016,1,52.857,-6.909,13.5,89,0,0
8/12/2016,2,52.857,-6.909,13.1,91,0,0
8/12/2016,3,52.857,-6.909,13.2,88,0,0
8/12/2016,4,52.857,-6.909,12.3,93,0,0
8/12/2016,5,52.857,-6.909,12.6,93,0,0.032
8/12/2016,6,52.857,-6.909,13.2,91,0,0.191
8/12/2016,7,52.857,-6.909,14,87,0,0.361
8/12/2016,8,52.857,-6.909,14.8,84,0,0.654
8/12/2016,9,52.857,-6.909,16.3,80,0,0.986
8/12/2016,10,52.857,-6.909,17.2,74,0,1.099
8/12/2016,11,52.857,-6.909,18.4,70,0,1.83
8/12/2016,12,52.857,-6.909,20,64,0,1.293
8/12/2016,13,52.857,-6.909,19.6,65,0,1.212
8/12/2016,14,52.857,-6.909,20.5,60,0,1.347
8/12/2016,15,52.857,-6.909,20.5,60,0,0.782
8/12/2016,16,52.857,-6.909,20.2,61,0,0.358
8/12/2016,17,52.857,-6.909,19,68,0,0.118
8/12/2016,18,52.857,-6.909,17,82,0.4,0.069
8/12/2016,19,52.857,-6.909,17.1,81,0,0.116
8/12/2016,20,52.857,-6.909,16.9,84,0,0.007
8/12/2016,21,52.857,-6.909,16.8,84,0,0
8/12/2016,22,52.857,-6.909,16.8,85,0,0
8/12/2016,23,52.857,-6.909,16.3,92,0,0
8/13/2016,0,52.857,-6.909,16,96,0.1,0
8/13/2016,1,52.857,-6.909,14.8,92,0.3,0
8/13/2016,2,52.857,-6.909,13.7,92,0,0
8/13/2016,3,52.857,-6.909,13.9,89,0,0
8/13/2016,4,52.857,-6.909,13.1,95,0.1,0
8/13/2016,5,52.857,-6.909,13.5,91,0,0.069
8/13/2016,6,52.857,-6.909,13.1,94,0,0.373
8/13/2016,7,52.857,-6.909,13.9,90,0,0.855
8/13/2016,8,52.857,-6.909,15.1,85,0,1.35
8/13/2016,9,52.857,-6.909,16.2,76,0,1.434
8/13/2016,10,52.857,-6.909,16.9,72,0,1.085
8/13/2016,11,52.857,-6.909,16.9,76,0,0.953
8/13/2016,12,52.857,-6.909,16.5,75,0,1.266
8/13/2016,13,52.857,-6.909,17.7,71,0,1.034
8/13/2016,14,52.857,-6.909,18.6,67,0,1.285
8/13/2016,15,52.857,-6.909,18.7,67,0,1.123
8/13/2016,16,52.857,-6.909,18.5,61,0,0.804
8/13/2016,17,52.857,-6.909,17.9,64,0,0.367
8/13/2016,18,52.857,-6.909,17.1,67,0,0.174
8/13/2016,19,52.857,-6.909,16.7,70,0,0.034
8/13/2016,20,52.857,-6.909,15.5,81,0,0
8/13/2016,21,52.857,-6.909,15.2,80,0,0
8/13/2016,22,52.857,-6.909,14.5,82,0,0
8/13/2016,23,52.857,-6.909,14.6,82,0,0
8/14/2016,0,52.857,-6.909,14.3,84,0,0
8/14/2016,1,52.857,-6.909,14.2,86,0,0
8/14/2016,2,52.857,-6.909,14,87,0,0
8/14/2016,3,52.857,-6.909,13.7,88,0,0
8/14/2016,4,52.857,-6.909,13.6,89,0,0
8/14/2016,5,52.857,-6.909,13.5,89,0,0.022
8/14/2016,6,52.857,-6.909,13.5,90,0,0.093
8/14/2016,7,52.857,-6.909,13.7,91,0,0.278
8/14/2016,8,52.857,-6.909,14.4,86,0,0.526
8/14/2016,9,52.857,-6.909,15,84,0,0.735
8/14/2016,10,52.857,-6.909,15.7,77,0,0.456
8/14/2016,11,52.857,-6.909,15.6,75,0,0.526
8/14/2016,12,52.857,-6.909,16.3,76,0,0.72
8/14/2016,13,52.857,-6.909,16.8,72,0,0.847
8/14/2016,14,52.857,-6.909,17,72,0,0.725
8/14/2016,15,52.857,-6.909,17.1,69,0,0.424
8/14/2016,16,52.857,-6.909,17.1,70,0,0.473
8/14/2016,17,52.857,-6.909,17.1,69,0,0.315
8/14/2016,18,52.857,-6.909,16.9,70,0,0.098
8/14/2016,19,52.857,-6.909,16.5,73,0,0.011
8/14/2016,20,52.857,-6.909,15.6,77,0,0
8/14/2016,21,52.857,-6.909,15.3,77,0,0
8/14/2016,22,52.857,-6.909,15,77,0,0
8/14/2016,23,52.857,-6.909,14.8,76,0,0
8/15/2016,0,52.857,-6.909,12.9,82,0,0
8/15/2016,1,52.857,-6.909,11.3,91,0,0
8/15/2016,2,52.857,-6.909,10.3,97,0,0
8/15/2016,3,52.857,-6.909,10.6,99,0,0
8/15/2016,4,52.857,-6.909,10,99,0,0
8/15/2016,5,52.857,-6.909,9.6,100,0.1,0.058
8/15/2016,6,52.857,-6.909,8.5,99,0,0.424
8/15/2016,7,52.857,-6.909,11.4,100,0,1.003
8/15/2016,8,52.857,-6.909,15.1,90,0,1.553
8/15/2016,9,52.857,-6.909,17.4,79,0,1.61
8/15/2016,10,52.857,-6.909,18.3,74,0,1.777
8/15/2016,11,52.857,-6.909,19.5,69,0,1.975
8/15/2016,12,52.857,-6.909,21.3,60,0,2.294
8/15/2016,13,52.857,-6.909,22.4,55,0,2.678
8/15/2016,14,52.857,-6.909,22.7,53,0,2.431
8/15/2016,15,52.857,-6.909,22.8,52,0,2.06
8/15/2016,16,52.857,-6.909,23,51,0,1.47
8/15/2016,17,52.857,-6.909,21.7,51,0,1.059
8/15/2016,18,52.857,-6.909,20.7,55,0,0.517
8/15/2016,19,52.857,-6.909,19.3,62,0,0.101
8/15/2016,20,52.857,-6.909,16.8,71,0,0
8/15/2016,21,52.857,-6.909,14.9,79,0,0
8/15/2016,22,52.857,-6.909,15,84,0,0
8/15/2016,23,52.857,-6.909,14.1,87,0,0
8/16/2016,0,52.857,-6.909,13.1,92,0,0
8/16/2016,1,52.857,-6.909,13.3,91,0,0
8/16/2016,2,52.857,-6.909,12.6,95,0,0
8/16/2016,3,52.857,-6.909,12.7,95,0,0
8/16/2016,4,52.857,-6.909,11.6,95,0,0
8/16/2016,5,52.857,-6.909,12.9,98,0,0.067
8/16/2016,6,52.857,-6.909,14.2,97,0,0.467
8/16/2016,7,52.857,-6.909,15.4,92,0,0.969
8/16/2016,8,52.857,-6.909,16.6,88,0,1.473
8/16/2016,9,52.857,-6.909,18.6,78,0,1.969
8/16/2016,10,52.857,-6.909,19.5,72,0,2.404
8/16/2016,11,52.857,-6.909,20,67,0,2.802
8/16/2016,12,52.857,-6.909,21.5,61,0,2.783
8/16/2016,13,52.857,-6.909,22.4,56,0,2.689
8/16/2016,14,52.857,-6.909,22.9,53,0,1.736
8/16/2016,15,52.857,-6.909,22.3,56,0,1.895
8/16/2016,16,52.857,-6.909,23.1,53,0,1.521
8/16/2016,17,52.857,-6.909,22.3,59,0,0.661
8/16/2016,18,52.857,-6.909,20.7,67,0,0.198
8/16/2016,19,52.857,-6.909,20.1,70,0,0.051
8/16/2016,20,52.857,-6.909,19.1,73,0,0
8/16/2016,21,52.857,-6.909,17.7,79,0,0
8/16/2016,22,52.857,-6.909,16.9,82,0,0
8/16/2016,23,52.857,-6.909,17,80,0,0
8/17/2016,0,52.857,-6.909,17.5,78,0,0
8/17/2016,1,52.857,-6.909,17,80,0,0
8/17/2016,2,52.857,-6.909,16.6,80,0,0
8/17/2016,3,52.857,-6.909,15.9,82,0,0
8/17/2016,4,52.857,-6.909,15.8,83,0,0
8/17/2016,5,52.857,-6.909,15.6,87,0,0.004
8/17/2016,6,52.857,-6.909,15.6,88,0.4,0.048
8/17/2016,7,52.857,-6.909,15.4,89,0.1,0.2
8/17/2016,8,52.857,-6.909,16.1,88,0,0.331
8/17/2016,9,52.857,-6.909,16.3,87,0,0.538
8/17/2016,10,52.857,-6.909,16.8,82,0,0.46
8/17/2016,11,52.857,-6.909,17.3,77,0,0.634
8/17/2016,12,52.857,-6.909,18.1,74,0,0.792
8/17/2016,13,52.857,-6.909,18.4,69,0,0.543
8/17/2016,14,52.857,-6.909,18.7,68,0,0.292
8/17/2016,15,52.857,-6.909,16,88,0.3,0.501
8/17/2016,16,52.857,-6.909,16.3,91,0.4,0.667
8/17/2016,17,52.857,-6.909,16.7,85,0,0.457
8/17/2016,18,52.857,-6.909,16.3,89,0.4,0.124
8/17/2016,19,52.857,-6.909,15.4,90,0,0.015
8/17/2016,20,52.857,-6.909,15.1,91,0,0
8/17/2016,21,52.857,-6.909,14.9,90,0,0
8/17/2016,22,52.857,-6.909,14.2,94,0,0
8/17/2016,23,52.857,-6.909,14.1,96,0,0
8/18/2016,0,52.857,-6.909,14.2,96,0,0
8/18/2016,1,52.857,-6.909,14.2,96,0,0
8/18/2016,2,52.857,-6.909,14.2,96,0,0
8/18/2016,3,52.857,-6.909,14.2,97,0,0
8/18/2016,4,52.857,-6.909,14,98,0,0
8/18/2016,5,52.857,-6.909,14.1,97,0,0.013
8/18/2016,6,52.857,-6.909,14.1,97,0,0.22
8/18/2016,7,52.857,-6.909,14.9,94,0,0.96
8/18/2016,8,52.857,-6.909,16,87,0,0.918
8/18/2016,9,52.857,-6.909,17.2,83,0,1.192
8/18/2016,10,52.857,-6.909,18.3,78,0,0.907
8/18/2016,11,52.857,-6.909,18.7,72,0.1,0.853
8/18/2016,12,52.857,-6.909,19.5,68,0,1.383
8/18/2016,13,52.857,-6.909,20,67,0,0.57
8/18/2016,14,52.857,-6.909,19.5,70,0,0.563
8/18/2016,15,52.857,-6.909,19.5,70,0,0.57
8/18/2016,16,52.857,-6.909,19.7,71,0,0.236
8/18/2016,17,52.857,-6.909,19,74,0,0.11
8/18/2016,18,52.857,-6.909,17.8,83,0,0.07
8/18/2016,19,52.857,-6.909,17,83,0,0.022
8/18/2016,20,52.857,-6.909,16.3,87,0,0
8/18/2016,21,52.857,-6.909,16.1,87,0,0
8/18/2016,22,52.857,-6.909,15.8,88,0,0
8/18/2016,23,52.857,-6.909,15.3,95,0,0
8/19/2016,0,52.857,-6.909,15.1,92,0,0
8/19/2016,1,52.857,-6.909,15.1,92,0.1,0
8/19/2016,2,52.857,-6.909,14.5,90,0.5,0
8/19/2016,3,52.857,-6.909,13.7,90,0.9,0
8/19/2016,4,52.857,-6.909,13.2,95,2.7,0
8/19/2016,5,52.857,-6.909,13.6,94,0.5,0.005
8/19/2016,6,52.857,-6.909,13.4,93,1.1,0.095
8/19/2016,7,52.857,-6.909,13.9,95,0.2,0.084
8/19/2016,8,52.857,-6.909,14.6,95,2.1,0.334
8/19/2016,9,52.857,-6.909,15.2,95,0.2,0.945
8/19/2016,10,52.857,-6.909,18,84,0,1.547
8/19/2016,11,52.857,-6.909,19.2,74,0,1.012
8/19/2016,12,52.857,-6.909,16.2,91,0.4,1.296
8/19/2016,13,52.857,-6.909,18.2,76,0.1,1.8
8/19/2016,14,52.857,-6.909,19.5,72,0.5,1.329
8/19/2016,15,52.857,-6.909,17.3,84,0.1,1.456
8/19/2016,16,52.857,-6.909,17.6,78,0,0.545
8/19/2016,17,52.857,-6.909,16.3,86,0,0.186
